id,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,class
26657,0.0,427.0,3037.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.949936073159272,0.0,0.0,6.0,249.0,normal
43630,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,130.0,3.0,0.9334925459497532,0.9473770122965812,0.0,0.0,0.028407868070532,0.0666015007845129,0.0,230.0,3.0,attack
40213,0.0,203.0,2120.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,18.0,0.0,0.0,0.0,0.0,0.9240080383281312,0.0,0.1855046607375205,222.0,273.0,normal
54141,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,5.0,1.0016292155772148,0.9779487129565698,0.0,0.0,0.2315375881254836,0.1837832669080289,0.0,259.0,60.0,attack
17550,0.0,35.0,143.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,71.0,160.0,0.0,0.0,0.0,0.0,0.960062734053624,0.0280858762688549,0.0103346283758487,252.0,207.0,normal
28248,0.0,147.0,9487.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,5.0,6.0,0.0,0.0,0.0,0.0,1.037488839937573,0.0,0.0,254.0,269.0,normal
120627,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,33.0,9.0,0.0,0.0,0.0,0.0,0.27601944201494,0.084523021911169,0.0,238.0,53.0,attack
60576,0.0,207.0,2831.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,24.0,0.0,0.0,0.0,0.0,0.9373566754938472,0.0,0.0610223473739487,262.0,235.0,normal
63434,0.0,30.0,88.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,14.0,14.0,0.0,0.0,0.0,0.0,0.9735630080385168,0.0,0.0,228.0,191.0,normal
54361,33.06110401537575,1830.0,3027.0,0,0.0,0.0,30.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.9375032301958316,0.0,0.0,183.0,45.0,normal
75250,0.0,157.0,147.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.8635318548192744,0.0,0.0,30.0,258.0,normal
42179,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,103.0,10.0,0.9061655094364376,0.9602865955266692,0.0,0.0,0.0933201722257233,0.0592482059924598,0.0,272.0,9.0,attack
61976,0.0,205.0,5034.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,41.0,0.0,0.0,0.0,0.0,1.055183207539258,0.0,0.1090334679139758,3.0,257.0,normal
117364,0.0,272.0,2699.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,5.0,6.0,0.0,0.0,0.0,0.0,0.950742204605125,0.0,0.0,71.0,65.0,normal
20947,0.0,166.0,2427.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.9543849842018884,0.0,0.0,76.0,251.0,normal
11071,0.0,496.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,456.0,422.0,0.0,0.0,0.0,0.0,1.0294391395584337,0.0,0.0,268.0,242.0,attack
58144,0.0,365.0,317.0,0,0.0,0.0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.9375820094091384,0.0,0.0,248.0,255.0,normal
56790,0.0,3529.0,280.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.9853590209115036,0.0,0.0,136.0,48.0,normal
36147,0.0,321.0,471.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,10.0,16.0,0.0,0.0,0.0,0.0,0.9116115167692586,0.0,0.1937371794464075,267.0,252.0,normal
65974,0.0,119.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.4951816734589477,0.9546739582750076,0.0,226.0,0.0,normal
98755,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,254.0,24.0,1.012794746418481,0.9515836844084756,0.0,0.0,0.0808335706125526,0.0444965803498046,0.0,238.0,23.0,attack
83362,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,104.0,4.0,0.0,0.0,0.9059096286733072,0.8992360422605069,0.0390414035551898,0.0640182303456052,0.0,241.0,4.0,attack
78350,0.0,175.0,5144.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,4.0,5.0,0.0,0.0,0.0,0.0,0.9404722748848756,0.0,0.0,271.0,253.0,normal
58369,0.0,8160.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,10.0,9.0,0.0,0.0,0.0,0.0,0.9403968497540076,0.0,0.0,258.0,25.0,normal
118093,0.0,199.0,5877.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,5.0,7.0,0.0,0.0,0.0,0.0,0.843615036564104,0.0,0.2198825049507005,20.0,244.0,normal
61800,0.0,417.0,14518.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,10.0,10.0,0.0950722060269136,0.1001893844909067,0.0,0.0,0.914372419009015,0.0,0.0,252.0,244.0,normal
33905,0.0,10346.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,1.0319926666364998,0.0,0.0,12.0,11.0,normal
100599,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,110.0,6.0,1.047410036139086,0.9343233225201566,0.0,0.0,0.0529445432278229,0.0707264211094776,0.0,237.0,26.0,attack
24169,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,289.0,9.0,1.007447763849166,0.9833885654198808,0.0,0.0,0.0273799136093333,0.0606791694419235,0.0,253.0,9.0,attack
19333,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.9105337323719124,0.0,0.0,36.0,97.0,normal
7482,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,120.0,4.0,0.968456686827082,0.9330050384409208,0.0,0.0,0.0273205094030323,0.0691812183731288,0.0,246.0,3.0,attack
50221,0.0,299.0,6772.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.9924545433594358,0.0,0.0,49.0,254.0,normal
53998,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,305.0,8.0,0.9946765692137224,0.8882210090544362,0.0,0.0,0.0295859631684302,0.0608008277728496,0.0,255.0,8.0,attack
113675,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,244.0,7.0,0.902831911314672,0.9752915080516243,0.0,0.0,0.0287191058394716,0.0619939279251088,0.0,256.0,13.0,attack
17363,0.0,53.0,119.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,72.0,147.0,0.0,0.0,0.0,0.0,0.9291000327886788,0.0,0.0091759126284213,235.0,170.0,normal
114723,0.0,268.0,8366.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.9626237553769312,0.0,0.0,57.0,249.0,normal
58464,0.0,890.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,456.0,505.0,0.0,0.0,0.0,0.0,0.8588872422010392,0.0,0.0,250.0,255.0,attack
18345,0.0,57281.0,8974.0,0,0.0,0.0,2.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,4.0,5.0,0.0,0.0,0.0,0.1613225913180925,0.8861493503807606,0.0,0.3098595579905524,135.0,128.0,attack
59410,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,131.0,5.0,0.9390662131806892,0.9075637565257396,0.0,0.0,0.0341366770976675,0.0502569481931486,0.0,238.0,3.0,attack
888,0.0,269.0,10735.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.9239856201214938,0.0,0.0,27.0,261.0,normal
58341,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,493.0,0.0,0.0955422782372843,0.0,0.7701193392880965,0.9826208052574948,0.0,0.9525862422700838,0.0,241.0,0.0,attack
37607,0.0,430.0,2528.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.9106134869690148,0.0,0.0,249.0,259.0,normal
25464,0.0,114.0,1142.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,17.0,23.0,0.0,0.0,0.0,0.0,0.935628046115887,0.0,0.1213055643445705,282.0,247.0,normal
92842,0.0,303.0,972.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,23.0,25.0,0.0,0.0,0.0,0.0,0.9393066259680856,0.0,0.0,265.0,263.0,normal
48571,0.9535729056312988,668.0,432.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.9644030739507256,0.0,0.9012285798952844,28.0,90.0,normal
76863,0.0,223.0,5616.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,11.0,10.0,0.0,0.0,0.0,0.0,0.9408940675683825,0.0,0.0,38.0,266.0,normal
52939,0.0,204.0,1665.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,13.0,14.0,0.0,0.0,0.0,0.0,0.8895784190371117,0.0,0.1319054540488579,274.0,276.0,normal
68310,0.0,230.0,21969.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0495572418831078,0.0,0.0,4.0,254.0,normal
16287,0.0,222.0,242.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,38.0,38.0,0.0,0.0,0.0,0.0,0.8230289539279845,0.0,0.0,275.0,258.0,normal
124019,0.0,736.0,352.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0047273258494889,0.0,0.0,160.0,106.0,normal
24535,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,151.0,12.0,0.9033119289744668,0.948830327032681,0.0,0.0,0.0869016094269817,0.0542705815008544,0.0,257.0,5.0,attack
21012,0.0,126.0,21951.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.8618413947952979,0.0,0.0,205.0,262.0,normal
46271,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,99.0,6.0,0.0,0.0,0.9096062939343028,0.9418990212910946,0.0664299351116872,0.0591971237756213,0.0,247.0,4.0,attack
20107,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,30.0,0.0,0.0,0.0,0.0,0.9571121849568666,0.0,0.9417125751315618,2.0,42.0,attack
61194,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,167.0,4.0,0.9443848937561438,0.997682269795958,0.0,0.0,0.0281986260957016,0.0591713994628609,0.0,253.0,4.0,attack
72998,0.0,216.0,393.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.9693269973639486,0.0,0.0,33.0,256.0,normal
65088,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,37.0,16.0,0.9926638113056332,0.9475592067961603,0.0,0.0,0.4431532173652885,0.0553941131663568,0.0,260.0,16.0,attack
24303,0.0,51.0,63.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,7.0,16.0,0.0,0.0,0.0,0.0,0.9635444426129182,0.0,0.1220998531962327,16.0,13.0,normal
2709,0.0,48.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.507597805808853,0.989839174868648,0.0,262.0,31.0,normal
116826,0.0,272.0,6645.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.9870318168583528,0.0,0.0,33.0,129.0,normal
62178,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.8986212869592429,0.9658399323598714,0.9512787209540856,0.0,0.0,1.0,127.0,normal
77782,0.0,263.0,934.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,3.0,4.0,0.0,0.0,0.0,0.0,0.8886902559040193,0.0,0.469474046956502,33.0,262.0,normal
70403,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,137.0,12.0,0.0,0.0,0.9204587724840378,0.9478929011174874,0.0884059335654728,0.065287088099603,0.0,245.0,0.0,attack
88330,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,207.0,23.0,0.8697703245443804,0.9805409056505504,0.0,0.0,0.0966781830357826,0.0546409563431995,0.0,263.0,20.0,attack
102442,0.0,308.0,11437.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,3.0,0.0,0.0,0.0,0.0,0.986878909554724,0.0,0.5885046438505355,26.0,262.0,normal
58172,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,104.0,13.0,0.9272036417578264,1.0022600036785425,0.0,0.0,0.1167235265361104,0.0683270327731355,0.0,273.0,11.0,attack
122175,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,40.0,18.0,0.9753699511982068,0.865421746262548,0.0,0.0,0.4321942266241602,0.0768720350890484,0.0,254.0,19.0,attack
24448,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,10.0,3.0,0.8499521243064205,0.9013083120357556,0.0,0.0,0.3150670324736487,0.2303499047055985,0.0,253.0,10.0,attack
17780,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,143.0,19.0,0.0,0.0,0.917823079792621,0.9467419941261042,0.1171661899827679,0.0551053216345912,0.0,236.0,19.0,attack
76672,0.0,8657.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.928084370570648,0.0,0.0,24.0,59.0,normal
118130,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,47.0,7.0,0.9847363958493344,1.020734193567205,0.0,0.0,0.1574314949378661,0.1212673059056895,0.0,253.0,8.0,attack
73109,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,134.0,14.0,0.0,0.0,0.8960967618138057,0.9305920023945032,0.11330028708199,0.0673342849397805,0.0,261.0,15.0,attack
7647,0.0,29.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0351405136973528,0.0,0.0,204.0,16.0,normal
27195,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,251.0,22.0,0.905785246698654,0.9282290490482784,0.0,0.0,0.0814446104394364,0.0526207293349151,0.0,266.0,21.0,attack
37682,2899.855529961521,141.0,114.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.1722716576861415,0.625943210320572,0.0,257.0,1.0,normal
23930,2678.2705142701284,173.0,110.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,5.0,2.0,0.0,0.0,0.0,0.0,0.331175070846377,0.4826249943415456,0.0,259.0,1.0,normal
101169,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,69.0,8.0,0.9467192508022144,0.9007365334053286,0.0,0.0,0.1169345813638286,0.0671358366397465,0.0,247.0,12.0,attack
56029,0.0,912.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,459.0,494.0,0.0,0.0,0.0,0.0,0.9158097411112756,0.0,0.0,277.0,221.0,attack
91676,0.0,63.0,104.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,22.0,97.0,0.0,0.0,0.0,0.0,0.920944940664661,0.0847217486266953,0.0200164357796765,258.0,225.0,normal
60273,0.0,3868.0,468.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.9491691396311128,0.0,0.0,115.0,190.0,normal
21132,0.0,212.0,9428.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,10.0,16.0,0.0,0.0,0.085790621258557,0.0581436554643669,0.929332009542756,0.0,0.1883760911654492,41.0,253.0,normal
90848,1641.7523315785884,139.0,91.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.9550032025226488,0.0,0.0,180.0,1.0,normal
63401,0.0,112.0,9884.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,26.0,22.0,0.0,0.0,0.0,0.0,0.9312185262669844,0.0,0.0,253.0,258.0,normal
42694,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,141.0,2.0,1.0598592479739906,0.93558479329058,0.0,0.0,0.0180925260937186,0.0586175535466631,0.0,266.0,1.0,attack
57149,0.8683964537976974,2938.0,365.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.8651815142535451,0.0,0.8382025385492635,134.0,137.0,normal
3512,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,236.0,5.0,0.903983934987481,0.8821217206790468,0.0,0.0,0.0173003483463942,0.0533600058892842,0.0,251.0,17.0,attack
14578,0.0,311.0,1129.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,10.0,9.0,0.0,0.0,0.0,0.0,0.9631721741143444,0.0,0.0,67.0,249.0,normal
69504,0.0,165.0,1483.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,6.0,7.0,0.0,0.0,0.0,0.0,0.957061085233964,0.0,0.0,64.0,242.0,normal
87929,21448.53363837292,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.9114582858401642,1.0323973332274885,1.005623777531073,0.0,0.0,258.0,2.0,attack
16949,0.0,236.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.9102526282458376,0.0,0.0,240.0,2.0,normal
106810,0.0,171.0,671.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0,0.9452856355276952,0.0,0.0,6.0,257.0,normal
31020,0.0,230.0,170.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,4.0,6.0,0.0,0.0,0.0,0.0,0.9784712990436686,0.0,0.2605638541608633,101.0,246.0,normal
738,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,122.0,11.0,0.9612636399559996,0.9125379722507184,0.0,0.0,0.0874448613628818,0.051851048555715,0.0,244.0,11.0,attack
65978,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,38.0,20.0,0.0,0.0,0.0,0.0,0.4916510470352121,0.1075782102677397,0.0,253.0,20.0,attack
58146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,214.0,7.0,0.9123049760440272,0.8965742793001689,0.0,0.0,0.0288257193578669,0.0750018451660405,0.0,249.0,6.0,attack
1285,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1.0,21.0,0.0,0.0,0.0,0.0,1.0153000384179107,0.0,0.993582620282668,2.0,156.0,attack
123934,4004.606036269676,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,1.0,0.0,0.0,0.8967487899346277,1.016710404484533,0.9496210001950866,0.0,0.0,242.0,1.0,attack
13117,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,12.0,13.0,0.0,0.0,0.8216715719674189,0.8399755144093108,0.9987145344380084,0.0,0.0,47.0,257.0,normal
47076,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,333.0,1.0,0.0292591739604012,0.0,0.9261079594597444,0.9520318258744814,0.0,0.9404489427615728,0.0,263.0,1.0,attack
8504,0.0,366.0,1788.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,29.0,0.0,0.0,0.0,0.0,0.959471343243634,0.0,0.0712012144764272,87.0,269.0,normal
36017,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.9901821723558684,0.950536037621992,0.9422429260245896,0.0,0.0,27.0,1.0,attack
61255,5.898297634643169,68.0,135.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.9284985488829172,0.0,0.0,272.0,227.0,normal
21114,0.0,436.0,1108.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,30.0,32.0,0.0,0.0,0.0,0.0,1.0244869985543457,0.0,0.0,266.0,258.0,normal
4422,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,277.0,9.0,0.9889849893508532,0.9124673298371956,0.0,0.0,0.0346036455118227,0.0508385586747495,0.0,241.0,9.0,attack
50191,0.0,1275.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,481.0,525.0,0.0,0.0,0.0,0.0,0.9433182534431992,0.0,0.0,189.0,110.0,attack
88398,0.0,162.0,5068.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,22.0,0.0,0.0,0.0,0.0,0.9516421036663252,0.0,0.0887053074892331,19.0,262.0,normal
95040,11.526332441369387,0.0,4.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9675827791967856,0.0,0.0,242.0,1.0,normal
83392,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,27.0,8.0,0.9097983765575848,1.0019856755800949,0.0,0.0,0.2872750691199953,0.1376462987054566,0.0,255.0,61.0,attack
121679,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,305.0,18.0,0.9983288484656204,0.9568498397751334,0.0,0.0,0.0718129055337497,0.0471671035359702,0.0,250.0,4.0,attack
